Date,vix,spx,vxx,vix_vol,vix_futures_f1,vix_futures_f2,term_structure,spx_ma50,spx_trend,vix_change,vix_ma10,market_state,market_state_smooth,ts_signal,vix_futures_vol,ts_position_size,ts_position,ts_returns,ts_signal_change,ts_returns_trade_cost,ts_returns_short_cost,ts_returns_net,etf_signal,hedge_ratio,etf_position,etf_returns,etf_signal_change,etf_returns_trade_cost,etf_returns_short_cost,etf_returns_net,ts_weight,etf_weight,ts_target_weight,etf_target_weight,dynamic_returns,equal_weight_returns
2015-01-16,20.950000762939453,2019.4200439453125,,2.584340280612928,20.81166479613251,21.741313180069536,0.95724046766461,2045.99419921875,0,-6.431436650126654,19.988999938964845,2,2,1.0,,,,,0.0,0.0,0,,-1.0,0.9,-0.9,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-01-20,19.889999389648438,2022.550048828125,,2.6011588025912555,20.07405570592189,20.757725970347238,0.967064298594076,2045.9738012695314,0,-5.059672241951219,19.985999870300294,2,2,1.0,,,,,0.0,0.0,0,,-1.0,0.8955999755859375,-0.8955999755859375,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-01-21,18.850000381469727,2032.1199951171875,,2.574905973152648,19.646447384767,20.40128368888187,0.9630005486112507,2045.992001953125,0,-5.228753343853643,19.758999824523926,2,2,1.0,,,,,0.0,0.0,0,,-1.0,0.8540000152587891,-0.8540000152587891,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-01-22,16.399999618530273,2063.14990234375,,2.5159412903554634,16.320864528466934,16.91266722924109,0.965008316384836,2046.6165991210937,0,-12.997351264501289,19.467999839782713,2,2,1.0,,,,,0.0,0.0,0,,-1.0,0.7559999847412109,-0.7559999847412109,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-01-23,16.65999984741211,2051.820068359375,,2.410626176401757,16.42275305359491,17.0326444214812,0.9641927963272039,2046.8878002929687,0,1.5853672861556811,19.43299980163574,2,2,1.0,,,,,0.0,0.0,0,,-1.0,0.7663999938964844,-0.7663999938964844,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-01-26,15.520000457763672,2057.090087890625,,2.3208173917428625,15.49312191308322,15.559973931982391,0.9957035905592514,2047.2360009765625,0,-6.8427334939352935,19.229999923706053,2,2,1.0,,,,,0.0,0.0,0,,-1.0,0.7208000183105469,-0.7208000183105469,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-01-27,17.219999313354492,2029.550048828125,,2.1483554975193115,17.816700406537805,18.665396730720374,0.9545310321325372,2047.062001953125,0,10.953600550574837,18.99199981689453,2,2,1.0,,,,,0.0,0.0,0,,-0.5,0.8887999725341796,-0.4443999862670898,,0.5,0.00075,2.9761904761904762e-05,,0.3,0.7,0.3,0.7,,
2015-01-28,20.440000534057617,2002.1600341796875,,2.011608156006598,20.591176072865732,21.559788352780036,0.955073200902299,2046.318603515625,-1,18.699194826366462,18.979999923706053,3,2,1.0,,,,,0.0,0.0,0,,-0.5,0.9,-0.45,,0.0,0.0,2.9761904761904762e-05,,0.3,0.7,0.3,0.7,,
2015-01-29,18.760000228881836,2021.25,,1.887398379956316,18.557120115554223,19.045016495800443,0.9743819397397843,2045.9472045898438,0,-8.21917936047274,18.707999992370606,2,2,1.0,,,,,0.0,0.0,0,,-1.0,0.8504000091552735,-0.8504000091552735,,0.5,0.00075,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-01-30,20.969999313354492,1994.989990234375,,1.9365962059883393,21.197533050510536,21.820415957081696,0.971454123157125,2045.02060546875,-1,11.780378771372657,18.56599998474121,3,2,1.0,,,,,0.0,0.0,0,,-0.5,0.9,-0.45,,0.5,0.00075,2.9761904761904762e-05,,0.3,0.7,0.3,0.7,,
2015-02-02,19.43000030517578,2020.8499755859375,,1.9119025418348423,19.507039064591012,19.632917985762028,0.993588374317954,2044.4016040039062,0,-7.343820021958614,18.413999938964842,2,2,1.0,1.6913763430077446,0.5,0.5,,0.0,0.0,0,,-1.0,0.8772000122070313,-0.8772000122070313,,0.5,0.00075,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-03,17.329999923706055,2050.030029296875,,1.9480478768604206,17.947822422787194,18.64053352227616,0.9628384510206668,2044.4278051757813,0,-10.808030614957465,18.157999992370605,2,2,1.0,1.640329372185163,0.5,0.5,-0.039965487243886544,0.0,0.0,0,-0.039965487243886544,-1.0,0.7931999969482422,-0.7931999969482422,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-04,18.329999923706055,2041.510009765625,,1.8927836798775666,18.062473380582077,18.775964814513785,0.9619997458995992,2044.2030053710937,0,5.77034047549001,18.10599994659424,2,2,1.0,1.6389518552237896,0.5,0.5,0.0031940074704917,0.0,0.0,0,0.0031940074704917,-1.0,0.9,-0.9,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-05,16.850000381469727,2062.52001953125,,1.946139087283073,16.843669289097356,17.330322062670483,0.9719190000155059,2044.1834057617189,0,-8.074192844497807,18.151000022888184,2,2,1.0,1.6486947771070037,0.5,0.5,-0.03373857128545271,0.0,0.0,0,-0.03373857128545271,-1.0,0.774000015258789,-0.774000015258789,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-06,17.290000915527344,2055.469970703125,,1.9334785621374093,17.2294467931849,18.083636204941595,0.9527645102967025,2043.9046069335936,0,2.6112790747559567,18.214000129699706,2,2,1.0,1.4533473530968333,0.5,0.5,0.011451706200894418,0.0,0.0,0,0.011451706200894418,-1.0,0.7916000366210938,-0.7916000366210938,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-09,18.549999237060547,2046.739990234375,,1.9116188537390253,17.89074180114146,18.32724088588172,0.9761830442750105,2043.4988061523438,0,7.2874392991018055,18.517000007629395,2,2,1.0,1.3723759013227645,0.5,0.5,0.019190836940224165,0.0,0.0,0,0.019190836940224165,-1.0,0.9,-0.9,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-10,17.229999542236328,2068.590087890625,,1.9374955590604437,17.5165597036568,18.211438272534586,0.9618438391038141,2043.4140063476561,0,-7.1159016124756835,18.518000030517577,2,2,1.0,1.3374504032850263,0.5,0.5,-0.01045742266150157,0.0,0.0,0,-0.01045742266150157,-1.0,0.7891999816894532,-0.7891999816894532,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-11,16.959999084472656,2068.530029296875,,1.9281828958107567,17.24252676633897,17.453903267721504,0.987889442370553,2043.4334057617189,0,-1.5670369410156537,18.169999885559083,2,2,1.0,1.3298465337383787,0.5,0.5,-0.007822110675666016,0.0,0.0,0,-0.007822110675666016,-1.0,0.7783999633789063,-0.7783999633789063,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-12,15.34000015258789,2088.47998046875,,1.930109312288226,15.575556873279726,16.035757934215845,0.9713015709750659,2044.1342065429687,1,-9.551881010229057,17.827999877929688,6,2,1.0,1.3489457570039955,0.5,0.5,-0.0483389098259519,0.0,0.0,0,-0.0483389098259519,-1.0,0.7136000061035156,-0.7136000061035156,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-13,14.6899995803833,2096.989990234375,,1.829981656119537,14.838206034676562,15.231045938346007,0.9742079496536463,2044.7430053710937,1,-4.237291823591893,17.19999990463257,1,2,1.0,1.3543510922418678,0.5,0.5,-0.023670127643015737,0.0,0.0,0,-0.023670127643015737,-1.0,0.687599983215332,-0.687599983215332,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-17,15.800000190734863,2100.340087890625,,1.7356038390149153,15.302314810172913,15.828976631090383,0.9667279930224276,2045.2632055664062,1,7.556165024223915,16.836999893188477,3,2,1.0,1.3634208528681573,0.5,0.5,0.01563897867477171,0.0,0.0,0,0.01563897867477171,-1.0,0.8320000076293945,-0.8320000076293945,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-18,15.449999809265137,2099.679931640625,,1.7145393131331503,15.4671771574192,15.82033439349177,0.9776770055999668,2045.8184057617189,1,-2.2151922610416652,16.648999881744384,6,2,1.0,1.3626601603750244,0.5,0.5,0.005386843405439823,0.0,0.0,0,0.005386843405439823,-1.0,0.7179999923706054,-0.7179999923706054,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-19,15.289999961853027,2097.449951171875,,1.7410537421709775,15.354142705496992,15.775325207960403,0.9733011841650733,2046.2600024414062,1,-1.0355977306624964,16.344999885559083,6,2,1.0,1.3619561717061963,0.5,0.5,-0.003654010385081452,0.0,0.0,0,-0.003654010385081452,-1.0,0.711599998474121,-0.711599998474121,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-20,14.300000190734863,2110.300048828125,,1.853172138897211,14.18386154658731,14.857191544417383,0.9546798601998857,2047.2598022460938,1,-6.474818663100789,16.089999866485595,1,2,1.0,1.2521568992852237,0.5,0.5,-0.038109622313550084,0.0,0.0,0,-0.038109622313550084,-1.0,0.6720000076293945,-0.6720000076293945,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-23,14.5600004196167,2109.659912109375,,1.938179967606207,14.751357542802861,15.062868997915482,0.9793192482019375,2048.2565991210936,1,1.8181833945029924,15.816999816894532,1,2,1.0,1.2615701630155194,0.5,0.5,0.020004989274309826,0.0,0.0,0,0.020004989274309826,-1.0,0.682400016784668,-0.682400016784668,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-24,13.6899995803833,2115.47998046875,,2.0523321657326754,14.207525029771405,14.151777650442943,1.0039392492381845,2050.0433984375,1,-5.9752803170338264,15.330999851226807,3,2,1.0,1.2522419066442352,0.5,0.5,-0.01843330389943637,0.0,0.0,0,-0.01843330389943637,-1.0,0.6475999832153321,-0.6475999832153321,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-25,13.84000015258789,2113.860107421875,,2.162862361772193,15.091093095563762,16.0687010596923,0.9391607348660664,2051.6140014648436,1,1.0956944981906913,14.991999912261964,1,2,1.0,1.1456772122649446,0.5,0.5,0.031095073348133107,0.0,0.0,0,0.031095073348133107,-1.0,0.6536000061035157,-0.6536000061035157,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-26,13.90999984741211,2110.739990234375,,2.0681068056715675,14.301788761457424,15.145278647908292,0.9443067436354258,2053.7822021484376,1,0.5057781362172165,14.686999988555907,1,2,1.0,0.9829837963687937,0.5,0.5,-0.026151330758749536,0.0,0.0,0,-0.026151330758749536,-1.0,0.6563999938964844,-0.6563999938964844,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-02-27,13.34000015258789,2104.5,,2.1013575399097615,13.801775340319878,13.82814979199779,0.9980926984394417,2056.0796020507814,1,-4.0977692385112725,14.486999988555908,1,1,1.0,0.9369395337456523,0.5,0.5,-0.01748080011099923,0.0,0.0,0,-0.01748080011099923,-1.0,0.6336000061035156,-0.6336000061035156,,0.0,0.0,5.9523809523809524e-05,,0.2,0.8,0.2,0.8,,
2015-03-02,13.039999961853027,2117.389892578125,,1.8822268167263947,13.350777005877292,13.95821265762717,0.9564818457313045,2058.972600097656,1,-2.2488769662919794,14.32200002670288,1,1,1.0,0.7366090160157204,0.5,0.5,-0.01633841746159498,0.0,0.0,0,-0.01633841746159498,-1.0,0.6215999984741211,-0.6215999984741211,,0.0,0.0,5.9523809523809524e-05,,0.2,0.8,0.2,0.8,,
2015-03-03,13.859999656677246,2107.780029296875,,1.7154678865320723,13.207614066193862,13.452950057014275,0.9817634058120586,2060.870400390625,1,6.288341236372941,14.127999973297118,1,1,1.0,0.7046517127806834,0.5,0.5,-0.00536159579402784,0.0,0.0,0,-0.00536159579402784,-1.0,0.7543999862670898,-0.7543999862670898,,0.0,0.0,5.9523809523809524e-05,,0.2,0.8,0.2,0.8,,
2015-03-04,14.229999542236328,2098.530029296875,,1.6794230246879347,14.505242627399902,15.019446070821216,0.9657641539510385,2061.6164013671873,0,2.6695519099874554,14.005999946594239,2,1,1.0,0.778156078346315,0.5,0.5,0.04912426100212308,0.0,0.0,0,0.04912426100212308,-1.0,0.6691999816894532,-0.6691999816894532,,0.0,0.0,5.9523809523809524e-05,,0.2,0.8,0.2,0.8,,
2015-03-05,14.039999961853027,2101.0400390625,,1.5442800580733704,14.368115068730889,14.887425759496864,0.9651174958548693,2062.2242041015625,0,-1.3352044026379573,13.880999946594239,2,1,1.0,0.7759089968068864,0.5,0.5,-0.004726827471675077,0.0,0.0,0,-0.004726827471675077,-1.0,0.6615999984741211,-0.6615999984741211,,0.0,0.0,5.9523809523809524e-05,,0.2,0.8,0.2,0.8,,
2015-03-06,15.199999809265137,2071.260009765625,,1.489710150679691,16.671620875044525,17.101447161200962,0.9748660869396124,2062.078603515625,0,8.262107197748247,13.970999908447265,2,2,1.0,0.9539407249954893,0.5,0.5,0.08016033402066503,0.0,0.0,0,0.08016033402066503,-1.0,0.8079999923706055,-0.8079999923706055,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-09,15.0600004196167,2079.429931640625,,1.391938644343598,15.210819916245303,15.432014814056743,0.9856664926468346,2062.0238037109375,0,-0.921048627665777,14.020999908447266,2,2,1.0,1.000074001550161,0.5,0.5,-0.043811005832848304,0.0,0.0,0,-0.043811005832848304,-1.0,0.702400016784668,-0.702400016784668,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-10,16.690000534057617,2044.1600341796875,,1.183030848136312,17.006274178521544,17.309300088182315,0.9824934625827154,2061.2694067382813,0,10.823373632299038,14.321000003814698,2,2,1.0,1.0818695871343527,0.5,0.5,0.05901898359728386,0.0,0.0,0,0.05901898359728386,-0.5,0.8676000213623046,-0.4338000106811523,,0.5,0.00075,2.9761904761904762e-05,,0.3,0.7,0.3,0.7,,
2015-03-11,16.8700008392334,2040.239990234375,,1.146709787344039,17.009144912419107,17.244561685147307,0.9863483469730074,2060.298806152344,0,1.0784919078251187,14.624000072479248,2,2,1.0,1.0791502455200224,0.5,0.5,8.440219966543427e-05,0.0,0.0,0,8.440219966543427e-05,-1.0,0.7748000335693359,-0.7748000335693359,,0.5,0.00075,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-12,15.420000076293945,2065.949951171875,,1.0414763699589902,15.064661053669482,15.267054222810433,0.9867431420503796,2059.8064038085936,0,-8.595143395412796,14.775000095367432,2,2,1.0,1.153226149657495,0.5,0.5,-0.05715995332986651,0.0,0.0,0,-0.05715995332986651,-1.0,0.7168000030517578,-0.7168000030517578,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-13,16.0,2053.39990234375,,1.0718033824822017,16.77141140725751,17.25440026246043,0.9720077865439499,2059.2673999023436,0,3.761348384152874,15.041000080108642,2,2,1.0,1.1707968883299942,0.5,0.5,0.056647486043912454,0.0,0.0,0,0.056647486043912454,-1.0,0.74,-0.74,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-16,15.609999656677246,2081.18994140625,,1.0880791043734785,16.20546619018677,16.476902179159147,0.9835262729595067,2059.7132006835936,0,-2.437502145767212,15.298000049591064,2,2,1.0,1.1635187877525157,0.5,0.5,-0.016872319309567452,0.0,0.0,0,-0.016872319309567452,-1.0,0.7243999862670898,-0.7243999862670898,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-17,15.65999984741211,2074.280029296875,,1.0818071133385982,16.272515828563026,16.965306923133703,0.9591642463228299,2060.034802246094,0,0.32030872411630273,15.478000068664551,2,2,1.0,1.1599616736529776,0.5,0.5,0.002068735252332976,0.0,0.0,0,0.002068735252332976,-1.0,0.7263999938964844,-0.7263999938964844,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-18,13.970000267028809,2099.5,,1.0858318642434819,13.816806526279999,14.677484568669177,0.9413606576547594,2061.613203125,0,-10.791823734676353,15.452000141143799,2,2,1.0,1.2854936897793838,0.5,0.5,-0.07545573555296653,0.0,0.0,0,-0.07545573555296653,-1.0,0.6588000106811523,-0.6588000106811523,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-19,14.069999694824219,2089.27001953125,,1.0869253213636647,15.067896865551058,15.345917799106576,0.981883069022323,2063.3464038085935,0,0.7158155038223146,15.455000114440917,2,2,1.0,1.3269365893390292,0.5,0.5,0.04527422226298983,0.0,0.0,0,0.04527422226298983,-1.0,0.6627999877929688,-0.6627999877929688,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-20,13.020000457763672,2108.10009765625,,1.1458227376019112,12.668074903479347,13.119938500744341,0.9655590155975686,2064.9904052734373,1,-7.46268130657316,15.23700017929077,1,2,1.0,1.4215358617431186,0.5,0.5,-0.07963360724741547,0.0,0.0,0,-0.07963360724741547,-1.0,0.6208000183105469,-0.6208000183105469,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-23,13.40999984741211,2104.419921875,,1.1765887492082774,14.03292840194164,14.60382178709077,0.9609079463258188,2065.836005859375,0,2.9953869119557996,15.072000122070312,2,2,1.0,1.467539147508954,0.5,0.5,0.0538698069304685,0.0,0.0,0,0.0538698069304685,-1.0,0.6363999938964844,-0.6363999938964844,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-24,13.619999885559082,2091.5,,1.1793714897983492,15.034227704186117,15.626855216587483,0.9620763420286694,2066.7698046875,0,1.565995828012623,14.765000057220458,2,2,1.0,1.4801470764020117,0.5,0.5,0.0356767765631133,0.0,0.0,0,0.0356767765631133,-1.0,0.6447999954223633,-0.6447999954223633,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-25,15.4399995803833,2061.050048828125,,1.1834344435999835,15.172731438798792,15.650699962337582,0.9694602462069434,2067.42560546875,0,13.36269978059188,14.621999931335449,2,2,1.0,1.4658254052138706,0.5,0.5,0.004606280327060341,0.0,0.0,0,0.004606280327060341,-0.5,0.817599983215332,-0.408799991607666,,0.5,0.00075,2.9761904761904762e-05,,0.3,0.7,0.3,0.7,,
2015-03-26,15.800000190734863,2056.14990234375,,1.1988630518115468,15.726851316396733,16.421461581396553,0.9577010693258433,2068.0880029296877,0,2.3316102340374956,14.65999994277954,2,2,1.0,1.4541530555057305,0.5,0.5,0.01826038639888461,0.0,0.0,0,0.01826038639888461,-1.0,0.7320000076293945,-0.7320000076293945,,0.5,0.00075,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-27,15.069999694824219,2061.02001953125,,1.1558839165310646,15.366325392626829,15.971989840209831,0.9620795872247409,2069.0830029296876,0,-4.620256247457,14.566999912261963,2,2,1.0,1.4499706851778467,0.5,0.5,-0.011462113951380137,0.0,0.0,0,-0.011462113951380137,-1.0,0.7027999877929687,-0.7027999877929687,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-30,14.510000228881836,2086.239990234375,,1.0821999923208487,14.532762390379645,14.597446535392846,0.9955688041154068,2070.954401855469,0,-3.7159885685645655,14.456999969482421,2,2,1.0,1.4602566844492,0.5,0.5,-0.027123042788328222,0.0,0.0,0,-0.027123042788328222,-1.0,0.6804000091552734,-0.6804000091552734,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-03-31,15.289999961853027,2067.889892578125,,1.0584145005162267,14.75016824822731,15.453420114990912,0.9544921537413327,2071.923798828125,0,5.375601107287498,14.419999980926514,2,2,1.0,1.458659682735766,0.5,0.5,0.007479853176144302,0.0,0.0,0,0.007479853176144302,-1.0,0.811599998474121,-0.811599998474121,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-04-01,15.109999656677246,2059.68994140625,,1.0451598472717272,15.388781161246397,16.11663184726381,0.9548385361832917,2072.6665966796877,0,-1.177242025015457,14.533999919891357,2,2,1.0,1.4270664512172015,0.5,0.5,0.021647648429225064,0.0,0.0,0,0.021647648429225064,-1.0,0.7043999862670899,-0.7043999862670899,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-04-02,14.670000076293945,2066.9599609375,,1.0242095245391158,14.405348215616195,14.608522830831108,0.9860920493079481,2073.363395996094,0,-2.911976111057424,14.59399995803833,2,2,1.0,1.4482522866091652,0.5,0.5,-0.031952918666059926,0.0,0.0,0,-0.031952918666059926,-1.0,0.6868000030517578,-0.6868000030517578,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-04-06,14.739999771118164,2080.6201171875,,1.0252254715233082,15.239795997879847,15.708371228450524,0.9701703490606328,2073.712800292969,0,0.4771621980925289,14.765999889373779,2,2,1.0,1.343618499167644,0.5,0.5,0.028963124312367028,0.0,0.0,0,0.028963124312367028,-1.0,0.6895999908447266,-0.6895999908447266,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-04-07,14.779999732971191,2076.330078125,,1.026295795848303,14.58128762920573,15.223724955925224,0.9578002539733582,2074.2030004882813,0,0.27137016603897557,14.902999877929688,2,2,1.0,1.3145720852476768,0.5,0.5,-0.021604894473841008,0.0,0.0,0,-0.021604894473841008,-1.0,0.6911999893188476,-0.6911999893188476,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-04-08,13.979999542236328,2081.89990234375,,0.9668647645621886,15.055966767633281,15.444851624788472,0.9748210687546494,2074.699196777344,0,-5.412721280029686,14.938999843597411,2,2,1.0,1.2471211199846164,0.5,0.5,0.01627699660339965,0.0,0.0,0,0.01627699660339965,-1.0,0.6591999816894532,-0.6591999816894532,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-04-09,13.09000015258789,2091.179931640625,,0.9199432884911716,13.043873498790377,13.757083118083893,0.9481569157377562,2075.931794433594,0,-6.366233324683412,14.703999900817871,2,2,1.0,1.3302337743353385,0.5,0.5,-0.06682046061526986,0.0,0.0,0,-0.06682046061526986,-1.0,0.6236000061035156,-0.6236000061035156,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-04-10,12.579999923706055,2102.06005859375,,1.0115693151854654,12.789969169417914,13.88282999288626,0.9212796797174393,2077.929794921875,0,-3.8961055992119964,14.38199987411499,2,2,1.0,1.2726858990809764,0.5,0.5,-0.009732704376349932,0.0,0.0,0,-0.009732704376349932,-1.0,0.6031999969482422,-0.6031999969482422,,0.0,0.0,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
2015-04-13,13.9399995803833,2092.429931640625,,0.9564219816594778,14.64975821004897,14.853455146559945,0.9862862253596161,2079.3533935546875,0,10.810808147259454,14.2689998626709,2,2,1.0,1.3166205371505386,0.5,0.5,0.07270498528948754,0.0,0.0,0,0.07270498528948754,-0.5,0.757599983215332,-0.378799991607666,,0.5,0.00075,2.9761904761904762e-05,,0.3,0.7,0.3,0.7,,
2015-04-14,13.670000076293945,2095.840087890625,,0.9270944277730362,13.371067914262271,13.357886570744007,1.000986783608953,2081.3703955078126,0,-1.9368688107373022,14.18499984741211,3,2,1.0,1.3463755040219838,0.5,0.5,-0.04364202731037514,0.0,0.0,0,-0.04364202731037514,-1.0,0.6468000030517578,-0.6468000030517578,,0.5,0.00075,5.9523809523809524e-05,,0.3,0.7,0.3,0.7,,
